case_id,reported_at,missing_person_name,gender,age_band,state,district,language,last_seen_location,reporting_center,reporter_mobile,physical_description,status,resolution_hours,is_duplicate_report,remarks
KMP-2027-01511,2027-07-21 19:16,Pushpa Reddy,Female,71-80,Rajasthan,Alwar,Bhojpuri,Madsangvi Transit,Adgaon Kho-Ya-Paya,+91 8523391898,"Woman in burqa, has small child with her",Reunited,4.6,False,Found near ghat
KMP-2027-01512,2027-07-14 17:58,,Female,71-80,Assam,Assam District 3,Hindi,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8191620316,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,0.6,False,Cross-center transfer needed
KMP-2027-01513,2027-07-18 20:05,Lalita Patil,Female,61-70,Uttarakhand,Uttarakhand District 3,Gujarati,Madsangvi Transit,Adgaon Kho-Ya-Paya,+91 6676661459,Lost near ghats,Reunited,11.7,False,GGTalk app used
KMP-2027-01514,2027-07-11 21:30,Sohan Dubey,Male,0-12,Bihar,Patna,Kannada,Kapila Sangam,Sadhugram Lost Found,,"Boy about 12, wearing school dress",Reunited,3.4,False,Cross-center transfer needed
KMP-2027-01515,2027-07-25 07:40,Nisha Singh,Female,41-60,Jharkhand,Jharkhand District 2,Kannada,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,,"Woman in green saree, has tilak on forehead",Reunited,1.3,False,GGTalk app used
KMP-2027-01516,2027-08-12 10:24,Suresh Rao,Male,61-70,Kerala,Kerala District 1,Tamil,Takli Sangam,Panchavati Center,,"Old man, bald, wearing vest and dhoti",Reunited,2.5,False,Family waiting at center
KMP-2027-01517,2027-07-17 06:36,Suresh Dubey,Male,61-70,Tamil Nadu,Salem,Tamil,Bus Stand Nashik,Central Control Room,+91 9942487295,"Man in saffron kurta, has rudraksha mala",Reunited,6.7,False,Family waiting at center
KMP-2027-01518,2027-08-04 09:37,Suresh Singh,Male,71-80,Punjab,Punjab District 3,Kannada,Kapila Sangam,Rajur Bahula Center,+91 7526389360,"Wearing white saree, grey hair, speaks Hindi",Reunited,0.5,False,Brought by volunteer
KMP-2027-01519,2027-08-07 21:29,Sohan Reddy,Male,71-80,Telangana,Telangana District 1,Hindi,Laxmi Narayan Ghat,Sadhugram Lost Found,+91 6250963468,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,7.4,False,Brought by volunteer
KMP-2027-01520,2027-07-27 16:28,Usha Trivedi,Female,61-70,Andhra Pradesh,Vijayawada,Kannada,Dindori Road Crossing,Panchavati Center,+91 6104575998,"Child in red shirt, about 8-10 years, crying",Reunited,10.0,False,Brought by volunteer
KMP-2027-01521,2027-07-06 09:58,,Female,71-80,Madhya Pradesh,Gwalior,Marathi,Panchavati Circle,Trimbakeshwar Kho-Ya-Paya Kendra,,"Old woman, white clothes, lost memory",Reunited,1.8,False,Family waiting at center
KMP-2027-01522,2027-08-01 07:54,,Female,41-60,Delhi,Delhi District 2,Hindi,Bus Stand Nashik,Central Control Room,,"Old woman, white clothes, lost memory",Reunited,2.8,False,Family waiting at center
KMP-2027-01523,2027-08-09 15:13,Dinesh Yadav,Male,71-80,Uttar Pradesh,Lucknow,Maithili,Dindori Road Crossing,Rajur Bahula Center,,"Old man, bald, wearing vest and dhoti",Reunited,5.6,False,Bharat Bharati volunteer handled
KMP-2027-01524,2027-08-07 19:43,Gaurav Rao,Male,0-12,Haryana,Haryana District 2,Kannada,Dindori Road Crossing,Bharat Bharati Control Room,+91 8804433763,,Reunited,0.2,False,Found near ghat
KMP-2027-01525,2027-07-08 05:19,Nisha Desai,Female,71-80,Telangana,Telangana District 2,Hindi,Panchavati Circle,Sadhugram Lost Found,+91 8465379163,"Woman with three children, lost husband",Reunited,4.8,False,Brought by volunteer
KMP-2027-01526,2027-07-04 19:38,Mamta Gupta,Female,41-60,Telangana,Telangana District 2,Tamil,Trimbak Road,Panchavati Center,,"Old man, hearing aid, wearing full pants shirt",Reunited,2.1,False,
KMP-2027-01527,2027-07-22 19:09,Rakesh Mehta,Male,71-80,Punjab,Punjab District 2,Gujarati,Nashik Road Station,Nashik Road Center,+91 8549175816,"Boy about 12, wearing school dress",Reunited,4.6,False,GGTalk app used
KMP-2027-01528,2027-07-23 18:00,Sanjay Sharma,Male,61-70,Delhi,Delhi District 3,Awadhi,Gauri Patangan,Adgaon Kho-Ya-Paya,+91 9667391729,Child missing,Reunited,0.8,False,Cross-center transfer needed
KMP-2027-01529,2027-07-30 19:38,Nisha Gupta,Female,18-40,Uttarakhand,Uttarakhand District 3,Bhojpuri,Laxmi Narayan Ghat,Rajur Bahula Center,+91 9573205816,"Old man in dhoti kurta, cannot remember name",Reunited,8.9,False,Bharat Bharati volunteer handled
KMP-2027-01530,2027-07-29 12:22,Prakash Nair,Male,71-80,Jharkhand,Jharkhand District 1,Awadhi,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,+91 6159242764,"Woman with three children, lost husband",Reunited,0.8,False,Bharat Bharati volunteer handled
KMP-2027-01531,2027-07-16 06:50,Saroj Reddy,Female,41-60,Gujarat,Surat,Awadhi,Sadhugram Gate 2,Trimbakeshwar Kho-Ya-Paya Kendra,,"Girl child about 5 years, red bindi, crying",Pending,,False,Bharat Bharati volunteer handled
KMP-2027-01532,2027-07-15 05:25,Ashok Krishnan,Male,0-12,Haryana,Haryana District 3,Gujarati,Main Police Chowki,Panchavati Center,+91 8859906363,,Reunited,2.3,False,Police assisted
KMP-2027-01533,2027-07-25 13:16,,Female,61-70,Tamil Nadu,Trichy,Tamil,Nashik Road Station,Police Main Control Room,+91 6135440208,"Child girl, pigtails, pink frock, about 6 years",Reunited,6.1,False,
KMP-2027-01534,2027-07-23 14:57,Rakesh Reddy,Male,71-80,Uttar Pradesh,Lucknow,Telugu,Sadhugram Gate 2,Police Main Control Room,,"Wearing white saree, grey hair, speaks Hindi",Reunited,2.3,False,Found near ghat
KMP-2027-01535,2027-08-07 09:10,Usha Dubey,Female,61-70,Uttarakhand,Uttarakhand District 3,Kannada,Sadhugram Gate 1,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9684498292,"Child in red shirt, about 8-10 years, crying",Reunited,9.2,False,Police assisted
KMP-2027-01536,2027-07-31 21:49,Nisha Das,Female,61-70,Kerala,Kerala District 3,Kannada,Bus Stand Nashik,Ramkund Kho-Ya-Paya Kendra,,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,6.4,True,
KMP-2027-01537,2027-07-20 08:27,Sangeeta Pandey,Female,18-40,Bihar,Bhagalpur,Gujarati,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9432548063,"Old woman, white clothes, lost memory",Reunited,2.8,False,
KMP-2027-01538,2027-07-02 09:43,Ravi Verma,Male,61-70,Telangana,Telangana District 3,Kannada,Adgaon Parking,Central Control Room,,"Child in red shirt, about 8-10 years, crying",Reunited,1.8,False,Bharat Bharati volunteer handled
KMP-2027-01539,2027-07-27 09:55,,Male,71-80,Madhya Pradesh,Bhopal,Hindi,Dasak Ghat,Panchavati Center,+91 8535714489,,Reunited,1.8,False,Cross-center transfer needed
KMP-2027-01540,2027-08-04 11:12,Reena Yadav,Female,0-12,Haryana,Haryana District 1,Maithili,Ramkund Ghat,Nashik Road Center,+91 8413913415,"Woman in burqa, has small child with her",Transferred to hospital,,False,Brought by volunteer
KMP-2027-01541,2027-07-29 09:14,Radha Chaudhary,Female,61-70,Uttarakhand,Uttarakhand District 1,Marathi,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,+91 8460318746,"Old woman in white saree, widow marks",Reunited,4.4,False,
KMP-2027-01542,2027-07-09 05:39,,Female,0-12,Bihar,Darbhanga,Awadhi,Sadhugram Gate 2,Panchavati Center,+91 9818665525,"Child in red shirt, about 8-10 years, crying",Reunited,0.5,False,GGTalk app used
KMP-2027-01543,2027-08-11 11:48,Usha Kumar,Female,71-80,Kerala,Kerala District 2,Maithili,Bus Stand Nashik,Nashik Road Center,+91 8717776407,"Child girl, pigtails, pink frock, about 6 years",Reunited,9.6,False,Cross-center transfer needed
KMP-2027-01544,2027-07-19 10:01,Manju Dubey,Female,0-12,West Bengal,Nadia,Tamil,Dasak Ghat,Panchavati Center,+91 9189423283,"Boy about 12, wearing school dress",Reunited,0.5,False,Found near ghat
KMP-2027-01545,2027-07-09 16:38,Seema Trivedi,Female,71-80,Kerala,Kerala District 2,Bhojpuri,Trimbakeshwar Approach,Police Main Control Room,,"Woman with three children, lost husband",Reunited,0.8,False,Announcement made on PA
KMP-2027-01546,2027-07-17 14:12,Meena Pillai,Female,61-70,Jharkhand,Jharkhand District 2,Telugu,Takli Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,,,Pending,,False,Announcement made on PA
KMP-2027-01547,2027-07-20 12:57,Santosh Iyer,Male,41-60,Odisha,Odisha District 1,Awadhi,Nashik Road Station,Central Control Room,+91 9908187581,"Young boy in blue uniform, school bag",Pending,,True,Brought by volunteer
KMP-2027-01548,2027-08-10 05:46,,Male,41-60,Andhra Pradesh,Tirupati,Hindi,Kushavart Kund,Nashik Road Center,+91 9154293390,"Old man confused, keeps asking for Ramkund",Reunited,2.2,False,Brought by volunteer
KMP-2027-01549,2027-07-15 18:50,Dinesh Mishra,Male,41-60,Rajasthan,Jodhpur,Awadhi,Main Police Chowki,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7135490349,"Old man in dhoti kurta, cannot remember name",Reunited,5.1,False,Cross-center transfer needed
KMP-2027-01550,2027-07-30 10:52,Manju Singh,Female,18-40,Tamil Nadu,Chennai,Marathi,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 6907606463,"Old man confused, keeps asking for Ramkund",Reunited,12.9,False,Family waiting at center
KMP-2027-01551,2027-07-22 21:47,,Female,0-12,Karnataka,Mysuru,Gujarati,Madsangvi Transit,Rajur Bahula Center,+91 7333461156,"Old man confused, keeps asking for Ramkund",Reunited,3.1,False,Cross-center transfer needed
KMP-2027-01552,2027-07-16 05:50,Laxmi Shukla,Female,80+,Odisha,Odisha District 2,Gujarati,Adgaon Parking,Ramkund Kho-Ya-Paya Kendra,+91 6478936041,"Elderly woman, cannot speak properly, Gujarati",Reunited,2.5,False,Bharat Bharati volunteer handled
KMP-2027-01553,2027-08-10 06:27,Suresh Desai,Male,61-70,Uttar Pradesh,Mathura,Marathi,Takli Sangam,Rajur Bahula Center,,"Elderly woman, cannot speak properly, Gujarati",Pending,,False,Found near ghat
KMP-2027-01554,2027-07-19 10:41,Sunil Mehta,Male,71-80,Telangana,Telangana District 2,Awadhi,Dindori Road Crossing,Bharat Bharati Control Room,+91 6867079633,"Old man, bald, wearing vest and dhoti",Reunited,0.6,False,
KMP-2027-01555,2027-08-13 17:37,Priya Pandey,Female,41-60,Kerala,Kerala District 1,Bhojpuri,Ramkund Ghat,Sadhugram Lost Found,+91 8348246601,"Child girl, pigtails, pink frock, about 6 years",Reunited,4.5,False,Police assisted
KMP-2027-01556,2027-07-16 05:59,Anil Trivedi,Male,41-60,West Bengal,Howrah,Telugu,Bus Stand Nashik,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6337635242,"Woman speaking Tamil, wearing silk saree",Reunited,9.1,False,
KMP-2027-01557,2027-08-10 16:12,Sohan Shukla,Male,71-80,Rajasthan,Udaipur,Bhojpuri,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 8123234483,"Old man in dhoti kurta, cannot remember name",Reunited,0.2,False,Bharat Bharati volunteer handled
KMP-2027-01558,2027-07-21 20:03,,Male,13-17,Uttar Pradesh,Agra,Hindi,Trimbak Road,Sadhugram Lost Found,+91 8482783304,,Reunited,0.7,False,Cross-center transfer needed
KMP-2027-01559,2027-07-09 15:14,Rekha Chaudhary,Female,0-12,Delhi,Delhi District 1,Maithili,Nashik Road Station,Central Control Room,+91 8194061273,"Old woman in white saree, widow marks",Reunited,0.4,False,Police assisted
KMP-2027-01560,2027-07-31 08:21,Usha Patil,Female,71-80,Andhra Pradesh,Nellore,Kannada,Bus Stand Nashik,Panchavati Center,+91 6761930045,"Woman in burqa, has small child with her",Transferred to hospital,,False,Bharat Bharati volunteer handled
KMP-2027-01561,2027-07-28 08:47,Sohan Patel,Male,61-70,Rajasthan,Udaipur,Maithili,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,+91 6941635335,"Child in red shirt, about 8-10 years, crying",Reunited,8.9,False,Brought by volunteer
KMP-2027-01562,2027-07-26 21:51,Ramesh Sinha,Male,61-70,Madhya Pradesh,Gwalior,Kannada,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,,"Girl child about 5 years, red bindi, crying",Reunited,0.3,False,Brought by volunteer
KMP-2027-01563,2027-07-06 14:48,Nisha Sharma,Female,61-70,Kerala,Kerala District 1,Bhojpuri,Gauri Patangan,Bharat Bharati Control Room,,"Old man in dhoti kurta, cannot remember name",Reunited,2.7,False,GGTalk app used
KMP-2027-01564,2027-07-16 21:07,Mamta Iyer,Female,41-60,Haryana,Haryana District 3,Maithili,Gauri Patangan,Police Main Control Room,,"Old woman in white saree, widow marks",Reunited,0.4,False,Police assisted
KMP-2027-01565,2027-08-05 10:24,,Female,41-60,Maharashtra,Thane,Hindi,Bus Stand Nashik,Ramkund Kho-Ya-Paya Kendra,+91 8529775619,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,11.9,False,
KMP-2027-01566,2027-07-13 19:13,Kanta Reddy,Female,18-40,Andhra Pradesh,Tirupati,Hindi,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,,"Old man confused, keeps asking for Ramkund",Reunited,1.0,False,
KMP-2027-01567,2027-08-11 13:22,Meena Verma,Female,61-70,Chhattisgarh,Chhattisgarh District 3,Bhojpuri,Takli Sangam,Nashik Road Center,+91 8210853329,"Woman with three children, lost husband",Reunited,8.9,False,Announcement made on PA
KMP-2027-01568,2027-08-01 08:05,Suresh Shukla,Male,61-70,Uttarakhand,Uttarakhand District 2,Bengali,Gauri Patangan,Sadhugram Lost Found,+91 8919116279,"Woman in burqa, has small child with her",Reunited,4.4,False,Bharat Bharati volunteer handled
KMP-2027-01569,2027-08-08 16:27,Ram Tiwari,Male,13-17,Maharashtra,Thane,Kannada,Nandur Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7731973591,"Man in saffron kurta, has rudraksha mala",Reunited,2.6,False,Cross-center transfer needed
KMP-2027-01570,2027-07-19 20:43,Ashok Mehta,Male,61-70,Kerala,Kerala District 1,Gujarati,Sadhugram Gate 2,Central Control Room,+91 6498547902,"Woman in green saree, has tilak on forehead",Reunited,0.2,False,Found near ghat
KMP-2027-01571,2027-08-06 11:36,,Male,41-60,Kerala,Kerala District 1,Kannada,Bus Stand Nashik,Adgaon Kho-Ya-Paya,+91 6814905876,,Reunited,2.9,False,Bharat Bharati volunteer handled
KMP-2027-01572,2027-07-02 07:18,Mohan Sharma,Male,71-80,Andhra Pradesh,Vijayawada,Awadhi,Dindori Road Crossing,Panchavati Center,+91 6129524723,"Young boy in blue uniform, school bag",Reunited,11.0,False,Announcement made on PA
KMP-2027-01573,2027-07-12 16:06,,Female,80+,Kerala,Kerala District 3,Gujarati,Nashik Road Station,Nashik Road Center,+91 8543790696,"Old man, bald, wearing vest and dhoti",Reunited,0.7,False,Cross-center transfer needed
KMP-2027-01574,2027-07-25 19:54,,Male,0-12,Tamil Nadu,Madurai,Marathi,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,,"Woman in burqa, has small child with her",Reunited,2.9,False,Found near ghat
KMP-2027-01575,2027-07-28 06:45,Sunil Sinha,Male,71-80,Chhattisgarh,Chhattisgarh District 1,Bhojpuri,Panchavati Circle,Bharat Bharati Control Room,+91 9532231483,"Young boy in blue uniform, school bag",Reunited,2.7,False,Found near ghat
KMP-2027-01576,2027-07-09 20:25,Vijay Verma,Male,41-60,West Bengal,Siliguri,Tamil,Main Police Chowki,Panchavati Center,,"Woman with three children, lost husband",Reunited,0.7,False,Found near ghat
KMP-2027-01577,2027-07-30 12:29,Geeta Yadav,Female,71-80,West Bengal,Durgapur,Hindi,Trimbakeshwar Approach,Sadhugram Lost Found,,"Woman in burqa, has small child with her",Reunited,0.3,False,
KMP-2027-01578,2027-07-16 18:00,Sunita Patil,Female,61-70,Kerala,Kerala District 1,Tamil,Kapila Sangam,Bharat Bharati Control Room,+91 6748843691,"Wearing white saree, grey hair, speaks Hindi",Reunited,6.1,False,GGTalk app used
KMP-2027-01579,2027-08-13 09:56,Kanta Singh,Female,71-80,Delhi,Delhi District 1,Maithili,Takli Sangam,Rajur Bahula Center,+91 9806283231,"Elderly woman, cannot speak properly, Gujarati",Reunited,6.0,False,
KMP-2027-01580,2027-08-05 08:19,,Male,71-80,Chhattisgarh,Chhattisgarh District 1,Bhojpuri,Ramkund Ghat,Panchavati Center,,"Child in red shirt, about 8-10 years, crying",Reunited,4.0,False,Family waiting at center
KMP-2027-01581,2027-07-04 17:29,Seema Mishra,Female,61-70,Uttarakhand,Uttarakhand District 1,Maithili,Sadhugram Gate 1,Sadhugram Lost Found,+91 8950816810,Lost near ghats,Reunited,1.0,True,
KMP-2027-01582,2027-07-25 06:29,Rohit Pandey,Male,41-60,Telangana,Telangana District 2,Bhojpuri,Madsangvi Transit,Central Control Room,,"Man in saffron kurta, has rudraksha mala",Pending,,False,Found near ghat
KMP-2027-01583,2027-08-09 14:05,Ajay Nair,Male,80+,Jharkhand,Jharkhand District 1,Marathi,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 7365141440,"Old man confused, keeps asking for Ramkund",Reunited,1.9,False,Bharat Bharati volunteer handled
KMP-2027-01584,2027-07-06 06:05,Priya Pandey,Female,0-12,Assam,Assam District 1,Bengali,Ramkund Ghat,Police Main Control Room,+91 9359239811,"Girl child about 5 years, red bindi, crying",Reunited,1.4,False,
KMP-2027-01585,2027-08-09 21:37,Ashok Verma,Male,41-60,Maharashtra,Pune,Maithili,Madsangvi Transit,Police Main Control Room,+91 9598086439,"Woman speaking Tamil, wearing silk saree",Reunited,,False,Bharat Bharati volunteer handled
KMP-2027-01586,2027-07-15 20:20,Savita Verma,Female,61-70,Jharkhand,Jharkhand District 1,Bhojpuri,Trimbak Road,Sadhugram Lost Found,+91 9622146246,"Girl child about 5 years, red bindi, crying",Reunited,6.8,False,Announcement made on PA
KMP-2027-01587,2027-07-18 05:10,Lalita Das,Female,61-70,Kerala,Kerala District 3,Tamil,Trimbakeshwar Approach,Sadhugram Lost Found,+91 6139206253,"Old man confused, keeps asking for Ramkund",Reunited,14.3,False,Family waiting at center
KMP-2027-01588,2027-07-22 16:10,Shyam Tiwari,Male,61-70,Chhattisgarh,Chhattisgarh District 2,Kannada,Dindori Road Crossing,Nashik Road Center,+91 9853047008,"Woman in green saree, has tilak on forehead",Reunited,0.1,False,Brought by volunteer
KMP-2027-01589,2027-08-10 17:22,Manoj Sharma,Male,71-80,Andhra Pradesh,Nellore,Marathi,Rajur Bahula,Adgaon Kho-Ya-Paya,+91 7513097268,Old woman,Transferred to hospital,,False,Cross-center transfer needed
KMP-2027-01590,2027-08-02 20:45,Meena Singh,Female,41-60,Kerala,Kerala District 2,Maithili,Sadhugram Gate 2,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7393181224,Child missing,Reunited,7.5,False,Police assisted
KMP-2027-01591,2027-08-14 07:59,Meena Krishnan,Female,71-80,Haryana,Haryana District 3,Bhojpuri,Dindori Road Crossing,Sadhugram Lost Found,+91 6380004487,"Old man, hearing aid, wearing full pants shirt",Reunited,9.0,False,Family waiting at center
KMP-2027-01592,2027-07-15 15:29,Manoj Verma,Male,41-60,Assam,Assam District 3,Marathi,Main Police Chowki,Ramkund Kho-Ya-Paya Kendra,,"Woman in green saree, has tilak on forehead",Reunited,1.7,False,Family waiting at center
KMP-2027-01593,2027-07-07 14:42,Radha Das,Female,71-80,Haryana,Haryana District 2,Hindi,Nandur Ghat,Panchavati Center,+91 9116724094,"Old woman in white saree, widow marks",Reunited,1.0,False,Found near ghat
KMP-2027-01594,2027-07-21 09:38,Pooja Patil,Female,13-17,Assam,Assam District 2,Awadhi,Kushavart Kund,Panchavati Center,+91 7488818951,"Wearing white saree, grey hair, speaks Hindi",Pending,,False,
KMP-2027-01595,2027-07-21 18:04,Sanjay Gupta,Male,71-80,Bihar,Nalanda,Kannada,Gauri Patangan,Bharat Bharati Control Room,+91 6189296866,"Old man, hearing aid, wearing full pants shirt",Reunited,1.2,False,Family waiting at center
KMP-2027-01596,2027-07-13 21:54,Kavita Kumar,Female,71-80,Uttar Pradesh,Varanasi,Awadhi,Takli Sangam,Adgaon Kho-Ya-Paya,+91 7803460415,"Old man, hearing aid, wearing full pants shirt",Reunited,4.6,False,GGTalk app used
KMP-2027-01597,2027-07-08 20:43,Pooja Kumar,Female,80+,Madhya Pradesh,Bhopal,Bengali,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8668251350,,Pending,,False,Police assisted
KMP-2027-01598,2027-07-09 05:26,,Female,80+,Chhattisgarh,Chhattisgarh District 3,Bengali,Rajur Bahula,Bharat Bharati Control Room,,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,0.5,False,Cross-center transfer needed
KMP-2027-01599,2027-07-16 18:32,Saraswati Tiwari,Female,18-40,Uttarakhand,Uttarakhand District 2,Awadhi,Rajur Bahula,Panchavati Center,+91 9752352596,,Reunited,2.1,False,Found near ghat
KMP-2027-01600,2027-07-12 09:50,Sohan Kumar,Male,61-70,Madhya Pradesh,Satna,Bengali,Panchavati Circle,Ramkund Kho-Ya-Paya Kendra,+91 7807154776,,Reunited,9.7,False,Family waiting at center
KMP-2027-01601,2027-08-08 21:17,Rakesh Yadav,Male,61-70,Telangana,Telangana District 1,Maithili,Dindori Road Crossing,Adgaon Kho-Ya-Paya,+91 8298651998,Man from UP,Reunited,0.5,False,
KMP-2027-01602,2027-08-05 20:30,Rohit Tiwari,Male,61-70,Uttar Pradesh,Mathura,Telugu,Trimbakeshwar Approach,Panchavati Center,+91 6444106950,"Child girl, pigtails, pink frock, about 6 years",Reunited,4.3,False,Cross-center transfer needed
KMP-2027-01603,2027-07-23 08:44,Saraswati Roy,Female,61-70,Odisha,Odisha District 3,Tamil,Sadhugram Gate 2,Central Control Room,,Old woman,Transferred to hospital,,False,Announcement made on PA
KMP-2027-01604,2027-08-07 05:11,Vinod Patel,Male,80+,Haryana,Haryana District 3,Awadhi,Main Police Chowki,Panchavati Center,,"Woman in burqa, has small child with her",Reunited,12.1,False,Brought by volunteer
KMP-2027-01605,2027-07-23 07:36,Manju Menon,Female,61-70,Punjab,Punjab District 2,Kannada,Sadhugram Gate 2,Sadhugram Lost Found,+91 8919953150,Child missing,Reunited,0.4,True,Cross-center transfer needed
